Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,IDE
41,82,0.0384691997662046,0.0387111197648437,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
41,83,0.0387173597646964,0.0389552797633598,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
41,84,0.0398133597580355,0.0400392797567719,435,0,0,8,00 00 04 EA 11 00 CE 8F,2F 67,0,1,1,1,0
41,85,0.040839519751799,0.0410735197504863,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
41,86,0.0410795997503399,0.0413095997490515,105,0,0,8,98 16 2E 00 CE 02 06 C1,0F C7,0,1,1,1,0
41,87,0.0413157597489047,0.0415456797476167,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
41,88,0.0415518397474699,0.0417798397461936,215,0,0,8,AC 00 DA 02 02 4E 07 CA,56 5E,0,1,1,1,0
41,89,0.0417859197460473,0.0420300797446728,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
41,90,0.0420361597445265,0.0422540797433115,315,0,0,8,42 8D D0 12 71 B1 D5 2F,0A 15,0,1,1,1,0
41,91,0.0422601597431651,0.0424919997418655,465,0,0,8,00 00 10 00 FC AF B0 AF,1C 73,0,1,1,1,0
41,92,0.0429039197392527,0.0431378397379404,025,0,0,8,05 8B 80 00 80 00 80 24,1E B0,0,1,1,1,0
41,93,0.0431440797377931,0.0433800797364682,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
41,94,0.0448103997276661,0.045036399726402,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
41,95,0.0450424797262556,0.0452664797250037,0F5,0,0,8,AA 00 C7 FC 97 FF E2 4E,58 B4,0,1,1,1,0
41,96,0.0452726397248568,0.0454985597235932,3C5,0,0,8,47 21 10 00 00 2A B2 B6,30 4D,0,1,1,1,0
41,97,0.0455047197234464,0.0457407197221215,2A5,0,0,8,00 00 00 00 03 D1 20 22,6C 02,0,1,1,1,0
41,98,0.0469347997147551,0.0471687197134429,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
41,99,0.0471747997132965,0.0474028797120198,0B5,0,0,8,B1 D5 2F 2B 00 00 00 10,2A 72,0,1,1,1,0
41,100,0.0474090397118729,0.0476411197105719,115,0,0,8,2F D0 51 70 C7 67 C4 00,7D F6,0,1,1,1,0
41,101,0.047647119710426,0.0478691997091857,275,0,0,8,F4 08 64 00 E3 43 88 4C,6B 56,0,1,1,1,0
41,102,0.0478753597090389,0.0481114397077135,395,0,0,8,00 00 07 AF 55 FF C3 FF,20 F4,0,1,1,1,0
41,103,0.0481175997075667,0.048351599706254,3A0,0,0,8,BE 00 FD 00 ED F4 9E 00,13 C8,0,1,1,1,0
41,104,0.0483579197061061,0.0485938397047818,3C0,0,0,8,00 09 87 69 00 00 00 00,61 17,0,1,1,1,0
41,105,0.0498679196969292,0.0500018396961517,245,0,0,8,B2 F9 E3 00 C4 00,,,0,1,0,0
40,1,1.99999998784506E-06,0.00017599999901545,401,1,0,7,FC 97 FF E2 4C 2C 3F,,,0,0,0,0
40,2,0.000186159998868618,0.000416159997580194,105,0,0,8,98 16 2E 00 CE 02 06 C1,0F C7,0,1,1,1,0
40,3,0.000422399997432876,0.000652399996144453,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
40,4,0.000658479995998107,0.000886399994722325,215,0,0,8,AC 00 DA 02 02 4E 07 CA,56 5E,0,1,1,1,0
40,5,0.000892479994575979,0.00113655999320198,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
40,6,0.00114263999305564,0.00136871999179104,2E5,0,0,8,80 00 15 EC 00 C7 72 C5,69 3D,0,1,1,1,0
40,7,0.00137479999164469,0.00159479999041704,315,0,0,8,50 8D D0 12 71 B1 D5 2F,28 40,0,1,1,1,0
40,8,0.00160079999027118,0.00182719998900464,3C5,0,0,8,47 20 10 00 00 2A B2 B6,46 3C,0,1,1,1,0
40,9,0.00183327998885829,0.00206919998753389,025,0,0,8,0F EB 80 00 80 00 80 24,4E B5,0,1,1,1,0
40,10,0.00207527998738755,0.00230559998609718,3F5,0,0,8,C0 80 B8 80 3F 21 50 23,62 0B,0,1,1,1,0
40,11,0.00231167998595083,0.0025497599846133,410,0,0,8,00 80 00 01 01 00 CE 8F,3F 50,0,1,1,1,0
40,12,0.00255583998446696,0.00278583998317853,445,0,0,8,26 3E C0 34 00 00 97 47,3E 99,0,1,1,1,0
40,13,0.0027919999830317,0.00302391998173161,465,0,0,8,00 00 10 00 FC AF B0 AF,1C 73,0,1,1,1,0
40,14,0.00418431997456992,0.00442023997324552,2A5,0,0,8,00 00 00 00 03 D1 20 22,6C 02,0,1,1,1,0
40,15,0.00524847996810252,0.00549047996674116,385,0,0,8,00 00 00 00 00 00 00 16,1B 7F,0,1,1,1,0
40,16,0.00571063996529375,0.00594455996398151,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
40,17,0.00595063996383516,0.00618671996250979,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
40,18,0.00619287996236295,0.00642295996107404,115,0,0,8,0F D0 11 70 C7 67 C4 00,07 CD,0,1,1,1,0
40,19,0.00642895996092818,0.00665103995968789,275,0,0,8,F4 08 64 00 E3 43 88 4C,6B 56,0,1,1,1,0
40,20,0.00665719995954106,0.00688727995825215,345,0,0,8,3F B4 04 B6 E4 FC F4 00,3D F6,0,1,1,1,0
40,21,0.00689343995810532,0.00713151995676779,395,0,0,8,00 00 07 AF AA FF C3 FF,08 04,0,1,1,1,0
40,22,0.00858767994780862,0.00881959994650853,245,0,0,8,B2 F9 93 00 D8 00 00 00,01 35,0,1,1,1,0
40,23,0.0088257599463617,0.00905975994504897,255,0,0,8,01 FF E5 FE E7 F9 F7 FF,43 5E,0,1,1,1,0
40,24,0.00906583994490262,0.00930175994357822,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
40,25,0.00930791994343139,0.0095439199421065,295,0,0,8,F0 00 78 1C 80 00 80 00,15 03,0,1,1,1,0
40,26,0.00955015994195918,0.00977815994068291,2B5,0,0,8,B0 00 74 00 92 00 95 FA,1B 97,0,1,1,1,0
40,27,0.00978431994053608,0.0100183199392233,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
40,28,0.010024399939077,0.0102503199378134,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
40,29,0.0102566399376656,0.0104885599363655,325,0,0,8,03 81 03 93 00 00 6D FF,1F ED,0,1,1,1,0
40,30,0.0104947199362186,0.0107207199349545,095,0,0,8,07 FF 48 A0 32 F1 62 08,35 CA,0,1,1,1,0
40,31,0.0107267999348082,0.0109548799335314,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
40,32,0.0109609599333851,0.0112030399320232,0D5,0,0,8,00 0F FF A0 00 00 00 00,09 0C,0,1,1,1,0
40,33,0.0112093599318754,0.0114512799305146,358,0,0,8,00 00 00 00 00 00 78 07,6E 87,0,1,1,1,0
40,34,0.0117591999285338,0.0119951999272089,025,0,0,8,00 DB 80 00 80 00 80 24,4B 54,0,1,1,1,0
40,35,0.0155290399056227,0.0157631199043095,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
40,36,0.0157691999041631,0.0159954399028976,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
40,37,0.0160015199027512,0.0162377599014249,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
40,38,0.016243759901279,0.0164700799000129,075,0,0,8,A9 FF C7 FC 97 FF E2 4C,76 9E,0,0,1,0,0
40,39,0.0164760798998671,0.0167181598985052,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
40,40,0.0167242398983589,0.0169623198970214,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
40,41,0.016968399896875,0.0171924798956226,335,0,0,8,20 90 90 EA AD 38 6B 00,52 20,0,1,1,1,0
40,42,0.0171987198954753,0.0174346398941509,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
40,43,0.0194869598815686,0.0197209598802558,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
40,44,0.0197270398801095,0.019957039878821,105,0,0,8,98 16 2E 00 CE 02 06 C1,0F C7,0,1,1,1,0
40,45,0.0199631998786742,0.0201931198773863,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
40,46,0.0201992798772395,0.0204271998759637,215,0,0,8,AC 00 DA 02 02 4E 07 CA,56 5E,0,1,1,1,0
40,47,0.0204333598758168,0.0206773598744433,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
40,48,0.020683439874297,0.0209054398730572,315,0,0,8,40 8D D0 12 71 B1 D5 2F,61 EC,0,1,1,1,0
40,49,0.0209115198729108,0.0211415998716219,455,0,0,8,23 81 BE C6 A0 00 CE 8F,59 FD,0,1,1,1,0
40,50,0.0217953598675393,0.0220311998662154,025,0,0,8,01 CB 80 00 80 00 80 24,19 17,0,1,1,1,0
40,51,0.0236316798563792,0.023857679855115,2E5,0,0,8,80 00 15 EC 00 C7 62 CD,2B 5D,0,1,1,1,0
40,52,0.0255876798444916,0.0258215998431794,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
40,53,0.025827679843033,0.0260557598417563,0B5,0,0,8,B1 D5 2F 2B 00 00 00 10,2A 72,0,1,1,1,0
40,54,0.0260617598416104,0.0263017598402612,0D5,0,0,8,00 2F FF E8 00 00 00 00,2D 45,0,1,1,1,0
40,55,0.0263077598401154,0.0265356798388396,115,0,0,8,0F D0 11 70 C7 67 C5 00,43 EB,0,1,1,1,0
40,56,0.0265416798386937,0.0267701598374145,095,0,0,8,07 FF 48 A0 32 F1 62 09,70 53,0,1,1,1,0
40,57,0.0267761598372687,0.0270043198359914,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
40,58,0.0270103198358456,0.0272325598346043,275,0,0,8,F4 08 64 00 E3 43 88 4C,6B 56,0,1,1,1,0
40,59,0.0272385598344584,0.0274707198331569,3A0,0,0,8,14 00 AD 00 ED FC 9E 00,09 DC,0,1,1,1,0
40,60,0.027476719833011,0.0276987198317712,3A5,0,0,8,07 76 35 FF 00 90 A9 55,76 AF,0,1,1,1,0
40,61,0.0286128798261061,0.0288448798248055,245,0,0,8,B2 F9 83 00 DC 00 00 00,13 27,0,1,1,1,0
40,62,0.0288509598246591,0.0290869598233342,255,0,0,8,01 FF E5 FF E7 F9 F7 FF,24 B6,0,1,1,1,0
40,63,0.0290931998231869,0.029329199821862,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
40,64,0.0293352798217157,0.0295712798203908,295,0,0,8,F0 00 78 1C 80 00 80 00,15 03,0,1,1,1,0
40,65,0.0295775198202435,0.0298094398189434,2B5,0,0,8,B8 00 74 00 82 00 96 FA,52 00,0,1,1,1,0
40,66,0.0298155998187966,0.0300495998174838,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
40,67,0.030055759817337,0.0302817598160729,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
40,68,0.030287919815926,0.0305239998146007,325,0,0,8,03 81 03 83 00 00 7D FF,7B C2,0,1,1,1,0
40,69,0.0305300798144543,0.0307719998130934,358,0,0,8,00 00 00 00 00 00 78 07,6E 87,0,1,1,1,0
40,70,0.0307780798129471,0.0310201598115853,385,0,0,8,00 00 00 00 00 00 00 16,1B 7F,0,1,1,1,0
40,71,0.0310263198114384,0.0312563998101495,345,0,0,8,3F B4 04 B6 E4 FC F4 00,3D F6,0,1,1,1,0
40,72,0.0312624798100032,0.03149655980869,415,0,0,8,00 0C D8 00 03 D7 01 14,7C 86,0,1,1,1,0
40,73,0.0315028798085422,0.0317288798072781,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
40,74,0.0317350398071312,0.0319589598058798,0F5,0,0,8,AA 00 C7 FC 97 FF E2 49,0B 49,0,1,1,1,0
40,75,0.0319650398057334,0.032201119804408,025,0,0,8,02 BB 80 00 80 00 80 24,3F 87,0,1,1,1,0
40,76,0.0322074398042602,0.0324333598029966,3C5,0,0,8,46 20 10 00 00 2A B2 B6,11 0C,0,1,1,1,0
40,77,0.0339096797939149,0.03414567979259,2A5,0,0,8,00 00 00 00 03 D1 20 22,6C 02,0,1,1,1,0
40,78,0.0355475997839605,0.0357815997826478,085,0,0,8,C0 00 00 40 94 00 04 54,4F AE,0,1,1,1,0
40,79,0.0357877597825009,0.0360118397812485,335,0,0,8,20 90 90 EA AD 38 6B 00,52 20,0,1,1,1,0
40,80,0.0361339197803972,0.0363699197790723,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
40,81,0.0363761597789249,0.0366141597775879,395,0,0,8,00 00 07 AF AA FF C3 FF,08 04,0,1,1,1,0
40,82,0.0366205597774396,0.0368625597760783,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
40,83,0.0368687997759309,0.0371067197745944,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
40,84,0.0385307197658307,0.0387566397645671,435,0,0,8,00 00 04 EA 11 00 CE 8F,2F 67,0,1,1,1,0
40,85,0.0396988797587312,0.0399328797574185,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
40,86,0.0399389597572721,0.0401709597559716,105,0,0,8,98 16 2E 00 CE 03 06 C1,7F D3,0,1,1,1,0
40,87,0.0401771197558247,0.0404070397545368,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
40,88,0.0404131197543904,0.0406391197531263,095,0,0,8,07 FF 48 A0 32 F1 62 08,35 CA,0,1,1,1,0
40,89,0.04064519975298,0.0408733597517028,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
40,90,0.0408794397515564,0.0411214397501951,0D5,0,0,8,00 0F FF E8 00 00 00 00,27 A3,0,1,1,1,0
40,91,0.0411275197500487,0.0413558397487705,215,0,0,8,AC 00 DA 03 02 4E 07 CA,31 B6,0,1,1,1,0
40,92,0.0413619197486241,0.0416059197472506,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
40,93,0.0416119997471043,0.0418299997458888,315,0,0,8,52 8D D0 92 71 B1 D5 2F,4C AF,0,1,1,1,0
40,94,0.041836159745742,0.0420701597444292,025,0,0,8,03 AB 80 00 80 00 80 24,6D C4,0,1,1,1,0
40,95,0.0420763197442824,0.0423123197429575,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
40,96,0.0455943197229018,0.0458283197215891,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
40,97,0.0458343997214428,0.046062479720166,0B5,0,0,8,B1 D5 2F 2B 00 00 00 10,2A 72,0,1,1,1,0
40,98,0.0460684797200202,0.0463004797187196,115,0,0,8,2F D0 51 70 C7 67 C4 00,7D F6,0,1,1,1,0
40,99,0.0463067197185723,0.0465287197173325,275,0,0,8,F4 08 64 00 E3 43 88 4C,6B 56,0,1,1,1,0
40,100,0.0465351197171842,0.0467711197158593,3C0,0,0,8,00 09 87 69 00 00 00 00,61 17,0,1,1,1,0
40,101,0.0477612797097322,0.0479872797084681,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
40,102,0.0479933597083217,0.0482192797070581,0F5,0,0,8,A9 FF C7 FC 97 FF E2 46,4C 32,0,1,1,1,0
40,103,0.0482255197069108,0.048453439705635,2E5,0,0,8,80 00 15 EC 00 C7 42 DD,6A 04,0,1,1,1,0
40,104,0.0484595997054882,0.0486895997041998,3F5,0,0,8,C0 80 B8 80 3F 21 50 23,62 0B,0,1,1,1,0
40,105,0.0486956797040534,0.0489276797027529,245,0,0,8,B2 F9 73 00 E0 00 00 00,38 50,0,1,1,1,0
40,106,0.0489337597026065,0.0491697597012816,255,0,0,8,01 FF E5 FF E7 F9 F8 03,01 2E,0,1,1,1,0
40,107,0.0491758397011353,0.0494117596998109,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
40,108,0.049417919699664,0.0496539196983392,295,0,0,8,F0 00 78 18 80 00 80 00,01 91,0,1,1,1,0
40,109,0.0496599996981928,0.0498939196968806,2B5,0,0,8,C0 00 74 00 72 00 80 FA,66 60,0,1,1,1,0
40,110,0.0499000796967337,0.0500020796961503,2F5,0,0,8,20 9F 80 6,,,0,1,0,0
39,1,1.67999998978985E-06,0.000113679999333423,288,0,0,1,C0,40 E0,1,0,1,0,0
39,2,0.000229679998604126,0.000471759997242287,358,0,0,8,00 00 00 00 00 00 78 07,6E 87,0,1,1,1,0
39,3,0.000477759997096427,0.000713839995771053,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
39,4,0.000719999995624221,0.00094583999436108,435,0,0,8,00 00 04 EA 11 00 CE 8F,2F 67,0,1,1,1,0
39,5,0.00113215999311933,0.00135815999185522,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
39,6,0.00136423999170887,0.0015922399904326,0F5,0,0,8,AA 00 C7 FC 97 FF E2 50,17 40,0,1,1,1,0
39,7,0.00159839999028577,0.00182439998902166,3C5,0,0,8,47 20 10 00 00 2A B2 B6,46 3C,0,1,1,1,0
39,8,0.0018303999888758,0.00206639998755091,025,0,0,8,02 BB 80 00 80 00 80 24,3F 87,0,1,1,1,0
39,9,0.00531631996769022,0.00555031996637749,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
39,10,0.00555631996623163,0.00578447996495439,0B5,0,0,8,B1 D5 2F 2B 00 00 00 10,2A 72,0,1,1,1,0
39,11,0.00579047996480853,0.00603247996344717,0D5,0,0,8,00 0F FF E8 00 00 00 00,27 A3,0,1,1,1,0
39,12,0.00603847996330131,0.00626239996204984,335,0,0,8,20 9A 90 EA AD 38 6B 00,1B 2E,0,1,1,1,0
39,13,0.00626839996190398,0.00649487996063695,095,0,0,8,07 FF 48 A0 32 F1 62 0E,23 AE,0,1,1,1,0
39,14,0.00650087996049109,0.00672903995921385,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
39,15,0.00673503995906799,0.00697719995770567,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
39,16,0.00698327995755932,0.0072214399562213,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
39,17,0.00722743995607544,0.00744943995483564,3A5,0,0,8,07 76 35 FF 00 90 A9 55,76 AF,0,1,1,1,0
39,18,0.00745583995468735,0.00769183995336246,3C0,0,0,8,00 09 87 69 00 00 00 00,61 17,0,1,1,1,0
39,19,0.00929999994347952,0.00953391994216727,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
39,20,0.00954015994201995,0.00976807994074417,105,0,0,8,98 16 2E 00 CE 01 06 C1,5A 62,0,1,1,1,0
39,21,0.00977423994059734,0.0100042399393089,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
39,22,0.0100103199391626,0.010242319937862,215,0,0,8,AC 00 DA 01 02 4E 07 CA,3B FF,0,1,1,1,0
39,23,0.0102483199377161,0.0104924799363417,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
39,24,0.0104985599361953,0.0107267199349181,2E5,0,0,8,80 00 15 EC 00 C7 D2 95,63 AB,0,1,1,1,0
39,25,0.0107327999347717,0.0109488799335679,315,0,0,8,50 8D D0 92 71 B1 D5 2F,27 56,0,1,1,1,0
39,26,0.0116866399289748,0.0119206399276621,025,0,0,8,03 AB 80 00 80 00 80 24,6D C4,0,1,1,1,0
39,27,0.0138209599160035,0.0140568799146791,2A5,0,0,8,00 00 00 00 03 D1 20 22,6C 02,0,1,1,1,0
39,28,0.0149311199092566,0.0151731199078952,385,0,0,8,00 00 00 00 00 00 00 16,1B 7F,0,1,1,1,0
39,29,0.0152731999071776,0.0155071199058653,085,0,0,8,C0 00 00 40 94 00 04 54,4F AE,0,1,1,1,0
39,30,0.015513199905719,0.0157492799043936,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
39,31,0.0157553599042473,0.0159852799029593,115,0,0,8,0F D0 11 70 C7 67 C4 00,07 CD,0,1,1,1,0
39,32,0.015991519902812,0.0162134399015727,275,0,0,8,F4 08 64 00 E3 43 88 4C,6B 56,0,1,1,1,0
39,33,0.0162195999014259,0.0164495999001374,345,0,0,8,3F B4 04 B6 E4 FC F4 00,3D F6,0,1,1,1,0
39,34,0.0164558398999901,0.0166938398986531,395,0,0,8,00 00 07 AF AA FF C3 FF,08 04,0,1,1,1,0
39,35,0.0172923198949064,0.0175183198936423,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
39,36,0.017524399893496,0.0177523198922202,0F5,0,0,8,AA 00 C7 FC 97 FF E2 50,17 40,0,1,1,1,0
39,37,0.0183123998887069,0.0185443998874063,245,0,0,8,B2 F9 73 00 E0 00 00 00,38 50,0,1,1,1,0
39,38,0.01855047988726,0.0187883998859234,255,0,0,8,01 FF E5 FF E7 F9 F7 FC,2F 84,0,1,1,1,0
39,39,0.0187945598857766,0.0190305598844517,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
39,40,0.0190366398843054,0.0192726398829805,295,0,0,8,F0 00 78 1C 80 00 80 00,15 03,0,1,1,1,0
39,41,0.0192787998828337,0.0195107198815335,2B5,0,0,8,C0 00 74 00 72 00 93 FA,59 F4,0,1,1,1,0
39,42,0.0195168798813867,0.0197507998800745,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
39,43,0.0197569598799276,0.019982879878664,305,0,0,8,0C 00 32 34 35 38 35 39,39 ED,0,1,1,1,0
39,44,0.0199890398785172,0.0202210398772166,325,0,0,8,03 81 03 73 00 00 8D FF,3E B8,0,1,1,1,0
39,45,0.0202271198770703,0.0204531998758057,095,0,0,8,07 FF 48 A0 32 F1 62 0E,23 AE,0,1,1,1,0
39,46,0.0204591998756598,0.0206873598743826,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
39,47,0.0206934398742362,0.0209353598728753,0D5,0,0,8,00 0F FF A0 00 00 00 00,09 0C,0,1,1,1,0
39,48,0.0209417598727271,0.0211817598713778,358,0,0,8,00 00 00 00 00 00 78 03,36 48,0,1,1,1,0
39,49,0.0216815998682307,0.0219154398669189,025,0,0,8,04 9B 80 00 80 00 80 24,4C F3,0,1,1,1,0
39,50,0.0246953598499147,0.0249312798485903,375,0,0,8,00 00 00 00 00 00 74 90,47 56,0,1,1,1,0
39,51,0.0252472798465604,0.0254813598452472,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
39,52,0.0254875198451003,0.0257115198438484,335,0,0,8,20 9A 90 EA AD 38 6B 00,1B 2E,0,1,1,1,0
39,53,0.0257176798437015,0.0259536798423766,0B5,0,0,8,B1 D5 2F 00 00 00 00 10,0F FE,0,1,1,1,0
39,54,0.0261399998411349,0.026381919839774,225,0,0,8,00 00 03 FF 00 00 40 00,0A BB,0,1,1,1,0
39,55,0.0263882398396262,0.0266260798382902,235,0,0,8,3F FF EF FF 42 A3 00 00,79 F0,0,1,1,1,0
39,56,0.0292583998221829,0.0294923998208702,0E5,0,0,8,80 07 3C 00 F7 FF E0 00,6B 9D,0,1,1,1,0
39,57,0.0294985598207234,0.0297265598194471,105,0,0,8,98 16 2E 00 CE 01 06 C1,5A 62,0,1,1,1,0
39,58,0.0297326398193007,0.0299626398180123,205,0,0,8,3A 48 A2 05 4E 04 00 00,71 4B,0,1,1,1,0
39,59,0.029968719817866,0.0302007198165654,215,0,0,8,AC 00 DA 01 02 4E 07 CA,3B FF,0,1,1,1,0
39,60,0.0302068798164186,0.0304507998150455,265,0,0,8,00 00 00 80 00 00 00 00,0B 81,0,1,1,1,0
39,61,0.0304570398148982,0.0306789598136589,315,0,0,8,40 8D D0 12 71 B1 D5 2F,61 EC,0,1,1,1,0
39,62,0.0306850398135126,0.0309148798122251,455,0,0,8,23 81 BE C6 A0 00 CE 8F,59 FD,0,1,1,1,0
39,63,0.0316787198074735,0.0319126398061613,025,0,0,8,05 8B 80 00 80 00 80 24,1E B0,0,1,1,1,0
39,64,0.0331271197986709,0.0333530397974073,0A5,0,0,8,78 03 72 F1 21 D3 FF 00,2F 39,0,1,1,1,0
39,65,0.0333591997972604,0.0335871997959842,0F5,0,0,8,A9 FF C7 FC 97 FF E2 4F,7D AC,0,1,1,1,0
39,66,0.0335932797958378,0.0338191997945742,2E5,0,0,8,80 00 15 EC 00 C7 B2 A5,65 D9,0,1,1,1,0
39,67,0.0338254397944269,0.0340514397931628,3C5,0,0,8,47 20 10 00 00 2A B2 B6,46 3C,0,1,1,1,0
39,68,0.0340575997930159,0.0342875997917275,3F5,0,0,8,C0 80 B8 80 3F 21 50 23,62 0B,0,1,1,1,0
39,69,0.0342938397915802,0.0345318397902432,410,0,0,8,00 80 00 01 01 00 CE 8F,3F 50,0,1,1,1,0
39,70,0.0345379197900968,0.0347679197888084,445,0,0,8,26 3E C0 34 00 00 97 47,3E 99,0,1,1,1,0
39,71,0.0348099997884432,0.0350399997871548,3A0,0,0,8,36 00 BD 00 ED F4 9E 00,0E 4B,0,1,1,1,0
39,72,0.0355018397842386,0.0357358397829259,085,0,0,8,C0 00 00 40 14 00 04 54,7C 5A,0,1,1,1,0
39,73,0.03574183978278,0.0359699997815028,0B5,0,0,8,B1 D5 2F 2B 00 00 00 10,2A 72,0,1,1,1,0
39,74,0.0359759997813569,0.0362162397800063,0D5,0,0,8,00 2F FF E8 00 00 00 00,2D 45,0,1,1,1,0
39,75,0.0362222397798604,0.0364485597785943,095,0,0,8,07 FF 48 A0 32 F1 62 0E,23 AE,0,1,1,1,0
39,76,0.036454639778448,0.0366827997771708,0C5,0,0,8,30 64 80 3F FF 58 84 32,33 07,0,1,1,1,0
39,77,0.0366887997770249,0.0369167997757486,115,0,0,8,0F D0 11 70 C7 67 C5 00,43 EB,0,1,1,1,0
39,78,0.0369227997756028,0.037144959774362,275,0,0,8,F4 08 64 00 E3 43 88 4C,6B 56,0,1,1,1,0
39,79,0.0371510397742156,0.0373730397729758,3A5,0,0,8,07 76 35 FF 00 90 A9 55,76 AF,0,1,1,1,0
39,80,0.038347199766946,0.0385771197656581,245,0,0,8,B2 F9 63 00 E4 00 00 00,2A 42,0,1,1,1,0
39,81,0.0385832797655112,0.0388172797641985,255,0,0,8,01 FF E5 FE E7 F9 F7 FF,43 5E,0,1,1,1,0
39,82,0.0388233597640522,0.0390592797627278,285,0,0,8,1C 4F 00 00 80 00 80 00,0C D5,0,1,1,1,0
39,83,0.0390654397625809,0.0393014397612561,295,0,0,8,F0 00 78 1C 80 00 80 00,15 03,0,1,1,1,0
39,84,0.0393076797611087,0.039535599759833,2B5,0,0,8,C8 00 74 00 62 00 94 FA,4E 50,0,1,1,1,0
39,85,0.0395419197596851,0.0397758397583729,2F5,0,0,8,20 9F 80 62 F0 00 FF FF,30 DA,0,1,1,1,0
